"","ppid_trialn","pNum","radius","startingpos","rt","steering_rate","SWA","DiffYawRate_seconds","rotatedX","rotatedZ","frame","X","steeringbias","peak.sr","peak.swa","radius_scaled","startingpos_scaled"
"822","23_1_2000_8",1,2000,8,0.383333333333333,0.0247551949020979,-0.089999847,0.00962702032867131,-0.00018600873202923,10.9338142121529,23,822,0.0237623711020394,0.541468533454545,4.500000025,1.23214080623085,1.21256162207486
"823","23_10_1000_0",10,1000,0,0.583333333333333,0.0283217029090909,-0.900000148,0.0110139955524475,-0.0044881339441693,4.53275814247048,35,823,0.00478655218325978,0.156293697111888,3.330000043,-1.22971533220284,-1.23182774516642
"824","23_10_1500_4",10,1500,4,0.5,0.0392307629650349,-0.18000003,0.0152564076573426,-0.000723508610083447,7.8665085596998,30,824,0.0170285342614491,0.314895124123543,6.480000056,0.0012127370140067,-0.00963306154577855
"825","23_10_2000_0",10,2000,0,0.0333333333333333,0.033356710895106,0.090000182,0.0129720542867137,-4.78434185671728e-09,0.133676588158708,2,825,0.000514171911726394,0.0950350044615385,1.260000542,1.23214080623085,-1.23182774516642
"826","23_10_2000_4",10,2000,4,0.0166666666666667,0.0465734363776153,0.18000003,0.0181118921328644,0,4,1,826,0.00447339372590163,0.626433571750583,9.360000528,1.23214080623085,-0.00963306154577855
"827","23_11_1000_0",11,1000,0,0.766666666666667,0.0272727223986014,0,0.0106060587692308,-2.67041069955676e-05,5.9986578353625,46,827,0.0165559384538713,0.127762266923077,1.980000325,-1.22971533220284,-1.23182774516642
"828","23_11_1000_4",11,1000,4,0.316666666666667,0.0788810969743589,0,0.0306759821468531,2.19862051057396e-05,6.39945782076806,19,828,0.0189526988737587,0.447902113468532,2.700000107,-1.22971533220284,-0.00963306154577855
"829","23_11_1500_0",11,1500,0,0.516666666666667,0.0360839220792541,0,0.0140326362564102,-2.76918940529391e-05,4.0007550050039,31,829,0.00433651495522917,0.215244767841492,2.339999713,0.0012127370140067,-1.23182774516642
"830","23_12_1500_0",12,1500,0,0.716666666666667,0.0356643154638695,0,0.0138694561351981,-0.000101098367195185,5.59802226002036,43,830,0.00859909509865675,0.211888109680653,2.51999991,0.0012127370140067,-1.23182774516642
"831","23_12_1500_8",12,1500,8,0.4,0.0247552453170163,0,0.0096270398158508,7.28312892439575e-07,11.0656010052952,24,831,0.0364514878793788,0.612377602020979,8.909999784,0.0012127370140067,1.21256162207486
"832","23_12_2000_4",12,2000,4,0.183333333333333,0.0274825474498834,0.090000182,0.0106876572074592,4.99523764438403e-06,5.33307598819665,11,832,0.00636959102551673,0.520699282769231,6.570000239,1.23214080623085,-0.00963306154577855
"833","23_12_2000_8",12,2000,8,0.466666666666667,0.046363658006993,0.090000015,0.0180303114778555,-6.68174359677032e-05,11.5999747661849,28,833,0.0269558549421109,0.321608383713287,3.959999979,1.23214080623085,1.21256162207486
"834","23_2_1000_0",2,1000,0,0.55,0.0304195846037296,0,0.0118298384358974,-6.71737801914707e-06,4.26538874095255,33,834,0.00818296001303056,0.176013980167832,1.710000196,-1.22971533220284,-1.23182774516642
"835","23_2_1000_8",2,1000,8,0.466666666666667,0.0209790068344988,0,0.00815850264102563,-2.304951760837e-05,11.5996116517795,28,835,0.0638668084871189,0.339650373300699,5.130000003,-1.22971533220284,1.21256162207486
"836","23_2_1500_0",2,1500,0,0.383333333333333,0.0335664296386946,0,0.0130536115571095,6.10440885409624e-06,2.93283670014723,23,836,0.00220014707967271,0.301678305494173,3.330000211,0.0012127370140067,-1.23182774516642
"837","23_2_2000_4",2,2000,4,0.0166666666666667,0.0245455466013902,0.090000182,0.00954549033566107,0,4,1,837,0.00447339372590163,0.277972026913753,1.710000113,1.23214080623085,-0.00963306154577855
"838","23_3_1000_4",3,1000,4,0.05,0.0270629386923087,0,0.0105244761048955,-2.06839019951943e-06,4.26695983918939,3,838,0.00825502065637044,0.357692311703963,7.920000292,-1.22971533220284,-0.00963306154577855
"839","23_3_1000_8",3,1000,8,0.95,0.0224475932331002,0,0.00872961954312353,-1.15972128607866e-05,15.4659107629886,57,839,0.114891089116318,0.427552461370629,7.200000174,-1.22971533220284,1.21256162207486
"840","23_3_1500_4",3,1500,4,0.75,0.0392307815897436,0,0.015256414962704,-4.15958535535665e-05,9.86367978942554,45,840,0.0287073863246935,0.53181820409324,4.320000038,0.0012127370140067,-0.00963306154577855
"841","23_3_2000_4",3,2000,4,0.0166666666666667,0.0774125921957906,0.270000044,0.0301048969790157,0,4,1,841,0.00447339372590163,0.331468531206294,2.610000072,1.23214080623085,-0.00963306154577855
"842","23_3_2000_8",3,2000,8,1.11666666666667,0.0237062878671329,0,0.00921911190909091,1.35989183078777e-05,16.7994259204809,67,842,0.0566544891820733,1.69132864234033,15.21000065,1.23214080623085,1.21256162207486
"843","23_4_1000_0",4,1000,0,1.1,0.0346153649114219,0.089999847,0.0134615308228438,1.09628521982597e-05,8.65948369383811,66,843,0.0357103817273485,0.541048962377622,7.020000145,-1.22971533220284,-1.23182774516642
"844","23_4_1000_4",4,1000,4,0.9,0.0318881136596736,0,0.012400932981352,-2.12421715528599e-06,11.0663576920547,54,844,0.0580048296141251,0.502237763307692,8.45999971,-1.22971533220284,-0.00963306154577855
"845","23_4_1000_8",4,1000,8,0.6,0.0646153648811188,0.089999847,0.0251281974568764,-1.80880738693823e-05,12.6665991630484,36,845,0.0765072190403755,0.810419559179487,10.88999994,-1.22971533220284,1.21256162207486
"846","23_4_1500_4",4,1500,4,0.55,0.0241258839673659,0,0.00938228816550115,-4.74239371885121e-06,8.26684552489594,33,846,0.0197334931343553,0.391888169757576,4.859999791,0.0012127370140067,-0.00963306154577855
"847","23_4_1500_8",4,1500,8,0.9,0.0234964839324009,0.090000182,0.00913752143123542,7.22732997959774e-06,15.0660701673085,54,847,0.0700736368853681,0.670909073736597,13.76999974,0.0012127370140067,1.21256162207486
"848","23_5_1000_0",5,1000,0,2.11666666666667,0.0297902849463869,0,0.0115851108251748,2.29585392397258e-05,16.8003155011704,127,848,0.13565527308714,0.62076923786014,13.68000023,-1.22971533220284,-1.23182774516642
"849","23_5_1500_0",5,1500,0,1.03333333333333,0.0293706236713287,0.090000015,0.0114219091701632,4.5636046016817e-05,8.13238228753209,62,849,0.019091801065243,0.348251710913753,6.029999983,0.0012127370140067,-1.23182774516642
"850","23_5_1500_4",5,1500,4,0.75,0.0511888882867133,0,0.0199067899463869,-6.07211432421817e-05,9.8670222537139,45,850,0.0286123825812636,0.297062887365967,3.330000043,0.0012127370140067,-0.00963306154577855
"851","23_5_2000_0",5,2000,0,0.933333333333333,0.0394405626829837,0,0.0153379965081585,8.37705012082246e-05,7.33020314688911,56,851,0.0122293385023888,0.350979008258741,5.220000143,1.23214080623085,-1.23182774516642
"852","23_5_2000_4",5,2000,4,1.11666666666667,0.0205594416060606,0,0.00799533843822843,-6.63294877795094e-05,12.8016354378667,67,852,0.0327079423114683,0.422517461083916,6.120000154,1.23214080623085,-0.00963306154577855
"853","23_6_1000_0",6,1000,0,0.516666666666667,0.0392307815314685,-0.360000059,0.015256415020979,-0.000305341845749374,4.00111709216443,31,853,0.00710388307527999,0.221328686911422,1.61999993,-1.22971533220284,-1.23182774516642
"854","23_6_1500_4",6,1500,4,0.933333333333333,0.0279020981958042,0.089999994,0.010850815948718,-4.59435570905331e-05,11.3326707586704,56,854,0.038264140732957,0.132797192657343,3.150000034,0.0012127370140067,-0.00963306154577855
"855","23_6_1500_8",6,1500,8,0.733333333333333,0.0432168020536131,0,0.0168065341305361,2.69533822960799e-05,13.7338620103565,44,855,0.0574926796413526,0.191958022997669,2.969999984,0.0012127370140067,1.21256162207486
"856","23_7_1000_8",7,1000,8,0.333333333333333,0.0679720397902097,-0.540000005,0.026433571051282,-0.00102415876084602,10.5331359915201,20,856,0.051397531946102,0.507062972797203,6.209999844,-1.22971533220284,1.21256162207486
"857","23_7_1500_0",7,1500,0,0.4,0.036083895055944,-0.179999862,0.0140326258041958,-0.000646602250263695,3.06514640732043,24,857,0.00203885951108281,0.236013991902098,2.430000063,0.0012127370140067,-1.23182774516642
"858","23_7_1500_8",7,1500,8,0.366666666666667,0.0350348969067599,0.089999512,0.0136246821165501,5.99536393332267e-06,10.8001266938753,22,858,0.0346472500317471,0.26895108137296,2.699999437,0.0012127370140067,1.21256162207486
"859","23_8_1000_4",8,1000,4,1.65,0.0386012892913753,0.270001888,0.0150116124941725,0.000160503027496706,17.0590301780562,99,859,0.140202737746447,0.133426349997669,5.400000215,-1.22971533220284,-0.00963306154577855
"860","23_8_1500_0",8,1500,0,0.933333333333333,0.0264335448881119,-1.709999777,0.0102797119300699,-0.0119393679951772,7.33253122173409,56,860,0.00334053832347298,0.239160834832168,5.129999961,0.0012127370140067,-1.23182774516642
"861","23_8_1500_4",8,1500,4,0.566666666666667,0.0287412635104895,0,0.011177157990676,2.61553151314486e-05,8.39979399488608,34,861,0.0204262044432596,0.176013901841492,3.059999496,0.0012127370140067,-0.00963306154577855
"862","23_8_1500_8",8,1500,8,1.18333333333333,0.0350349690909091,0.090000015,0.0136247101282051,-1.43506384313596e-05,17.3267984562698,71,862,0.0944406177313548,0.152517490328671,2.430000063,0.0012127370140067,1.21256162207486
"863","23_9_1000_8",9,1000,8,0.566666666666667,0.0228671377412587,0,0.00889277576923076,2.11797324880525e-05,12.4014366883157,34,863,0.0733238052165558,0.275454569114219,3.060000041,-1.22971533220284,1.21256162207486
"864","23_9_1500_8",9,1500,8,0.35,0.0404894999090909,0,0.0157459165990676,-2.18157899656291e-06,10.666267985639,21,864,0.033740901021817,0.296643363335664,2.610000009,0.0012127370140067,1.21256162207486
"865","24_1_1000_0",1,1000,0,0.466666666666667,0.0285314873659673,0,0.0110955783543123,-2.25620126215187e-06,3.59914692413789,28,865,0.00574550285345814,0.220909092324009,1.709999945,-1.22971533220284,-1.23182774516642
"866","24_1_1000_4",1,1000,4,0.366666666666667,0.0694405541258741,0,0.0270046599230769,-2.64843780134472e-06,6.80087167880575,22,866,0.0215054004867926,0.51944057937296,5.039999988,-1.22971533220284,-0.00963306154577855
"867","24_1_1000_8",1,1000,8,0.416666666666667,0.039650334009324,0,0.0154195743519813,3.57074999096652e-07,11.1992895892587,25,867,0.0594489063622402,0.391888103878788,3.510000072,-1.22971533220284,1.21256162207486
"868","24_1_1500_4",1,1500,4,0.433333333333333,0.0224475292307692,0,0.00872959458974358,-6.90497754302077e-06,7.33302676223209,26,868,0.0152790041954571,0.340699300811189,3.149999846,0.0012127370140067,-0.00963306154577855
"869","24_1_2000_0",1,2000,0,0.483333333333333,0.0247552452540792,0,0.00962703979020978,3.18092136185055e-05,3.72711994017122,29,869,0.00979090046219773,0.320979017675991,3.150000013,1.23214080623085,-1.23182774516642
"870","24_10_1000_4",10,1000,4,0.583333333333333,0.0375524283006993,0,0.0146037220769231,-8.33740901984292e-07,8.53214551644846,35,870,0.0340409444345575,0.195104882487179,4.680000013,-1.22971533220284,-0.00963306154577855
"871","24_10_1500_8",10,1500,8,0.0666666666666667,0.0306293385582753,0,0.011911409425408,1.90612725545491e-05,8.40698059656693,4,871,0.02178406366289,0.293496519361305,7.83000011,0.0012127370140067,1.21256162207486
"872","24_10_2000_8",10,2000,8,0.65,0.0285314688764569,-1.709999987,0.0110955712540792,-0.00660350545849898,13.0667763376068,39,872,0.0276824956684992,0.335454550358974,6.479999721,1.23214080623085,1.21256162207486
"873","24_11_1000_4",11,1000,4,0.716666666666667,0.0251748301351981,0,0.00979021173193472,-2.13788477386734e-05,9.59819611019639,43,873,0.0433123362297986,0.371538441538462,3.41999989,-1.22971533220284,-0.00963306154577855
"874","24_11_1000_8",11,1000,8,0.45,0.0660839757575757,0,0.0256993238811188,-5.13859845274744e-05,11.4660817971248,27,874,0.0623378860590714,0.593496480946387,7.020000312,-1.22971533220284,1.21256162207486
"875","24_11_1500_4",11,1500,4,0.516666666666667,0.0392307815897436,0,0.015256414962704,1.23416622210826e-06,8.00030490696235,31,875,0.0184155644734605,0.211678319286713,1.440000236,0.0012127370140067,-0.00963306154577855
"876","24_11_1500_8",11,1500,8,0.6,0.0392307815897436,0,0.015256414962704,-1.52129567201342e-05,12.6676511165951,36,876,0.0484070031719094,0.249440540454546,2.340000048,0.0012127370140067,1.21256162207486
"877","24_12_1000_4",12,1000,4,0.4,0.0228671331351981,0,0.00889277395571094,-6.3888701782866e-06,7.06732555364752,24,877,0.0232170815898437,0.431538448202797,4.409999885,-1.22971533220284,-0.00963306154577855
"878","24_12_1500_4",12,1500,4,0.616666666666667,0.0406993038554778,0.090000015,0.015827506960373,4.46792308461674e-06,8.80186246919036,37,878,0.0226630700306254,0.384335654587413,4.769999944,0.0012127370140067,-0.00963306154577855
"879","24_12_2000_0",12,2000,0,0.633333333333333,0.0451048860722611,0,0.0175407890652681,-5.51947469238367e-05,4.93251414048471,38,879,0.00612511392477969,0.158601400974359,1.979999989,1.23214080623085,-1.23182774516642
"880","24_12_2000_4",12,2000,4,0.65,0.0373426305687646,0,0.0145221341025641,-0.000107379292335952,9.0656562692476,39,880,0.0165582575862594,0.185244762972028,1.709999777,1.23214080623085,-0.00963306154577855
"881","24_2_1500_0",2,1500,0,0.8,0.0392307658671328,0,0.0152564089603729,-4.84853222104675e-05,6.26804330596281,48,881,0.0110398092776773,0.157132846363636,1.350000054,0.0012127370140067,-1.23182774516642
"882","24_2_1500_8",2,1500,8,0.483333333333333,0.0274825474498834,0.090000182,0.0106876572074592,1.16807918772999e-05,11.7333772965523,29,882,0.0412219382295172,0.200139924871795,2.249999866,0.0012127370140067,1.21256162207486
"883","24_2_2000_0",2,2000,0,1.13333333333333,0.0211888068741259,0,0.00824009157575757,4.64342581596444e-05,8.93326474503735,68,883,0.0160117247714834,0.138461540216783,2.339999964,1.23214080623085,-1.23182774516642
"884","24_2_2000_4",2,2000,4,0.766666666666667,0.0279020851258741,-0.360000059,0.0108508108648019,-0.00422989985731503,10.0010062031508,46,884,0.0157124533732732,0.134895105710956,1.439999985,1.23214080623085,-0.00963306154577855
"885","24_2_2000_8",2,2000,8,0.533333333333333,0.0386013769324009,0.089999847,0.0150116466107226,-2.50024901526924e-06,12.1329787383271,32,885,0.0295898492524364,0.106363637610723,1.439999922,1.23214080623085,1.21256162207486
"886","24_3_1000_0",3,1000,0,0.0333333333333333,0.0560139837202876,0.18000003,0.0217832156993038,7.78758734729448e-07,0.133576550910752,2,886,0.000156832865320654,0.294125899172494,2.879999969,-1.22971533220284,-1.23182774516642
"887","24_3_1000_4",3,1000,4,1.03333333333333,0.021188820965035,0,0.00824009692773892,1.77794910904971e-06,12.1321404395672,62,887,0.0700660335306941,0.285104935769231,5.9399998,-1.22971533220284,-0.00963306154577855
"888","24_3_1500_0",3,1500,0,0.633333333333333,0.0203496502167832,0.089999847,0.0079137528041958,1.68016574431107e-07,4.9327412470526,38,888,0.00654916326653489,0.308391633212121,2.69999994,0.0012127370140067,-1.23182774516642
"889","24_3_1500_4",3,1500,4,0.383333333333333,0.0316783327785547,0,0.0123193515221445,-7.29005240696079e-06,6.93356355715154,23,889,0.0135818229045348,0.476013979762238,7.020000145,0.0012127370140067,-0.00963306154577855
"890","24_3_2000_8",3,2000,8,1.26666666666667,0.0369230713496503,-0.179999946,0.0143589721655012,-0.0033072713956328,17.9999030566766,76,890,0.0619356049565234,0.989580407962704,6.029999972,1.23214080623085,1.21256162207486
"891","24_4_1000_0",4,1000,0,0.716666666666667,0.0299999935874126,0,0.0116666640909091,-9.21500215339544e-06,5.59940204738655,43,891,0.0143649067403702,0.504965025300699,7.200000174,-1.22971533220284,-1.23182774516642
"892","24_4_1000_4",4,1000,4,0.466666666666667,0.022447519048951,0,0.00872959065034964,-1.24841011308607e-05,7.60006541433081,28,892,0.0268896135292609,0.443286724601399,5.940000303,-1.22971533220284,-0.00963306154577855
"893","24_4_1500_4",4,1500,4,0.55,0.0499300677762238,0,0.0194172484871795,-2.06895126311224e-05,8.26596202234578,33,893,0.0196940780741816,0.723776216655012,8.909999784,0.0012127370140067,-0.00963306154577855
"894","24_4_2000_0",4,2000,0,0.9,0.0375524907715618,0.090000182,0.0146037464242424,-0.000100297153061257,7.06626446390515,54,894,0.0101840963866302,0.286573401526807,3.779999949,1.23214080623085,-1.23182774516642
"895","24_4_2000_8",4,2000,8,0.75,0.0373426537062937,0,0.014522143037296,1.57259115554087e-05,13.86874072097,45,895,0.0384596214398791,0.266853193960373,3.600000098,1.23214080623085,1.21256162207486
"896","24_5_1000_4",5,1000,4,1.45,0.026853109128205,0,0.0104428757319347,-4.11993010837608e-06,15.4674425245092,87,896,0.114919146643319,1.32314698436131,16.1999993,-1.22971533220284,-0.00963306154577855
"897","24_5_1000_8",5,1000,8,0.666666666666667,0.0585314801142191,0,0.0227622422214452,1.52680687451213e-05,13.1998366225774,40,897,0.0832802279240272,0.973426561503496,15.57000004,-1.22971533220284,1.21256162207486
"898","24_5_1500_0",5,1500,0,1.15,0.0234965052470862,0.090000015,0.00913752980419579,-0.000152291838305896,9.06835080185543,69,898,0.0239414702318873,0.366293694606061,5.130000087,0.0012127370140067,-1.23182774516642
"899","24_5_2000_0",5,2000,0,0.566666666666667,0.0205594494149184,0,0.0079953414102564,-1.63063551021358e-05,4.40003953846522,34,899,0.00598804713106909,0.245664300480186,3.060000166,1.23214080623085,-1.23182774516642
"900","24_5_2000_4",5,2000,4,2.26666666666667,0.0375524017762238,0,0.0146037117738928,-2.16658131240166e-05,21.9994615464491,136,900,0.0995064268963517,0.177482538484849,5.489999894,1.23214080623085,-0.00963306154577855
"901","24_6_1000_0",6,1000,0,0.9,0.035664347037296,0,0.0138694682074592,-4.16911790566132e-05,7.06577482066946,54,901,0.0231449588238383,0.0864335572540793,1.980000157,-1.22971533220284,-1.23182774516642
