,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_2_8_fixed,1000,R,4,0,9.144636146,0,0,0,0,0,0,0,0,0,0.046723804,FALSE,0
3,pilot_2_8_fixed,1000,R,4,0,9.146575563,0,0,0,0,0,0,0,0,0,0.001975942,FALSE,0
4,pilot_2_8_fixed,1000,R,4,0,9.168652016,0,0,0,0,0,0,0,0,0,0.022063775,FALSE,0
5,pilot_2_8_fixed,1000,R,4,0,9.279350022,0,0,0,0,0,0,0,0,0,0.110652426,FALSE,0
6,pilot_2_8_fixed,1000,R,4,0,9.280698709,0,0,0,0,0,0,0,0,0,0.001412379,FALSE,0
7,pilot_2_8_fixed,1000,R,4,0,9.281671286,0,0,0,0,0,0,0,0,0,0.000974387,FALSE,0
8,pilot_2_8_fixed,1000,R,4,0,9.295490802,0,0,0,0,0,0,0,0,0,0.013806235,FALSE,0
9,pilot_2_8_fixed,1000,R,4,0,9.313083806,0,0,0,0,0,0,0,0,0,0.017594815,FALSE,0
10,pilot_2_8_fixed,1000,R,4,0,9.329855765,0,0,0,0,0,0,0,0,0,0.016755055,FALSE,0
11,pilot_2_8_fixed,1000,R,4,0,9.347572529,0,0,0,0,0,0,0,0,0,0.017714349,FALSE,0
12,pilot_2_8_fixed,1000,R,4,0,9.363647807,0,0,0,0,0,0,0,0,0,0.016101841,FALSE,0
13,pilot_2_8_fixed,1000,R,4,0,9.379861334,0,0,0,0,0,0,0,0,0,0.016214433,FALSE,0
14,pilot_2_8_fixed,1000,R,4,0,9.398912296,0,0,0,0,0,0,0,0,0,0.019053377,FALSE,0
15,pilot_2_8_fixed,1000,R,4,0,9.412864026,0,0,0,0,0,0,0,0,0,0.01395022,FALSE,0
16,pilot_2_8_fixed,1000,R,4,0,9.429571991,0,0,0,0,0,0,0,0,0,0.016707664,FALSE,0
17,pilot_2_8_fixed,1000,R,4,0,9.446176118,0,0,0,0,0,0,0,0,0,0.016604127,FALSE,0
18,pilot_2_8_fixed,1000,R,4,0,9.46287533,0,0,0,0,0,0,0,0,0,0.01669891,FALSE,0
19,pilot_2_8_fixed,1000,R,4,0,9.479570618,0,0,0,0,0,0,0,0,0,0.016694684,FALSE,0
20,pilot_2_8_fixed,1000,R,4,0,9.496214892,0,0,0,0,0,0,0,0,0,0.016644878,FALSE,0
21,pilot_2_8_fixed,1000,R,4,0,9.512847393,0,0,0,0,0,0,0,0,0,0.016633105,FALSE,0
22,pilot_2_8_fixed,1000,R,4,0,9.529561698,0,0,0,0,0,0,0,0,0,0.016714606,FALSE,0
23,pilot_2_8_fixed,1000,R,4,0,9.546172768,0,0,0,0,0,0,0,0,0,0.01661107,FALSE,0
24,pilot_2_8_fixed,1000,R,4,0,9.562875904,0,0,0,0,0,0,0,0,0,0.016702834,FALSE,0
25,pilot_2_8_fixed,1000,R,4,0,9.579599867,0,0,0,0,0,0,0,0,0,0.016723964,FALSE,0
26,pilot_2_8_fixed,1000,R,4,0,9.596194335,0,0,0,0,0,0,0,0,0,0.016593261,FALSE,0
27,pilot_2_8_fixed,1000,R,4,0,9.612850684,0,0,0,0,0,0,0,0,0,0.016658159,FALSE,0
28,pilot_2_8_fixed,1000,R,4,0,9.629603625,0,0,0,0,0,0,0,0,0,0.01675264,FALSE,0
29,pilot_2_8_fixed,1000,R,4,0,9.646199603,0,0,0,0,0,0,0,0,0,0.016595977,FALSE,0
30,pilot_2_8_fixed,1000,R,4,0,9.662873459,0,0,0,0,0,0,0,0,0,0.016673252,FALSE,0
31,pilot_2_8_fixed,1000,R,4,0,9.679519846,0,0,0,0,0,0,0,0,0,0.016646991,FALSE,0
32,pilot_2_8_fixed,1000,R,4,0,9.696193098,0,0,0,0,0,0,0,0,0,0.016674158,FALSE,0
33,pilot_2_8_fixed,1000,R,4,0,9.712842805,0,0,0,0,0,0,0,0,0,0.016647896,FALSE,0
34,pilot_2_8_fixed,1000,R,4,0,9.729556808,0,0,0,0,0,0,0,0,0,0.016714003,FALSE,0
35,pilot_2_8_fixed,1000,R,4,0,9.746263868,0,0,0,0,0,0,0,0,0,0.016708267,FALSE,0
36,pilot_2_8_fixed,1000,R,4,0,9.762902105,0,0,0,0,0,0,0,0,0,0.016637935,FALSE,0
37,pilot_2_8_fixed,1000,R,4,0,9.779528569,0,0,0,0,0,0,0,0,0,0.016625861,FALSE,0
38,pilot_2_8_fixed,1000,R,4,0,9.796158958,0,0,0,0,0,0,0,0,0,0.016630691,FALSE,0
39,pilot_2_8_fixed,1000,R,4,0,9.812915824,0,0,0,0,0,0,0,0,0,0.016756564,FALSE,0
40,pilot_2_8_fixed,1000,R,4,0,9.829621374,0,0,0,0,0,0,0,0,0,0.016705249,FALSE,0
41,pilot_2_8_fixed,1000,R,4,0,9.846164527,0,0,0,0,0,0,0,0,0,0.01654436,FALSE,0
42,pilot_2_8_fixed,1000,R,4,0,9.862966369,0,0,0,0,0,0,0,0,0,0.016801239,FALSE,0
43,pilot_2_8_fixed,1000,R,4,0,9.879500165,0,0,0,0,0,0,0,0,0,0.016527456,FALSE,0
44,pilot_2_8_fixed,1000,R,4,0,9.896165267,0,0,0,0,0,0,0,0,0,0.016671743,FALSE,0
45,pilot_2_8_fixed,1000,R,4,0,9.912858441,0,0,0,0,0,0,0,0,0,0.016692269,FALSE,0
46,pilot_2_8_fixed,1000,R,4,0,9.929538334,0,0,0,0,0,0,0,0,0,0.016680497,FALSE,0
47,pilot_2_8_fixed,1000,R,4,0,9.946217322,0,0,0,0,0,0,0,0,0,0.016678987,FALSE,0
48,pilot_2_8_fixed,1000,R,4,0,9.962949435,0,0,0,0,0,0,0,0,0,0.016732718,FALSE,0
49,pilot_2_8_fixed,1000,R,4,0,9.979576504,0,0,0,0,0,0,0,0,0,0.016625861,FALSE,0
50,pilot_2_8_fixed,1000,R,4,0,9.996225909,0,0,0,0,0,0,0,0,0,0.016650311,FALSE,0
51,pilot_2_8_fixed,1000,R,4,0,10.0128409,0,0,0,0,0,0,0,0,0,0.016615296,FALSE,0
52,pilot_2_8_fixed,1000,R,4,0,10.02956577,0,0,0.133731335,0,0,0,0,0,0.133731339,0.016716417,FALSE,0
53,pilot_2_8_fixed,1000,R,4,0,10.04623721,0,0,0.267129421,0,0,0,0,0,0.133398091,0.016674761,FALSE,0
54,pilot_2_8_fixed,1000,R,4,0,10.06285613,0,0,0.400083184,0,0,0,0,0,0.132953761,0.01661922,FALSE,0
55,pilot_2_8_fixed,1000,R,4,0,10.07958462,0,0,0.533901453,0,0,0,0,0,0.133818273,0.016727284,FALSE,0
56,pilot_2_8_fixed,1000,R,4,0,10.09619207,0,0,0.666770697,0,0,0,0,0,0.132869242,0.016608655,FALSE,0
