,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_1_free_3,2000,R,0,0,11.79498627,0,0,0,0,0,0,0,0,0,0.046267804,FALSE,0
3,pilot_1_free_3,2000,R,0,0,11.83596704,0,0,0,0,0,0,0,0,0,0.04100341,FALSE,0
4,pilot_1_free_3,2000,R,0,0,11.83761548,0,0,0,0,0,0,0,0,0,0.001671385,FALSE,0
5,pilot_1_free_3,2000,R,0,0,11.94228003,0,0,0,0,0,0,0,0,0,0.104634357,FALSE,0
6,pilot_1_free_3,2000,R,0,0,11.94403201,0,0,0,0,0,0,0,0,0,0.001659009,FALSE,0
7,pilot_1_free_3,2000,R,0,0,11.94501485,0,0,0,0,0,0,0,0,0,0.001107817,FALSE,0
8,pilot_1_free_3,2000,R,0,0,11.95858003,0,0,0,0,0,0,0,0,0,0.013562153,FALSE,0
9,pilot_1_free_3,2000,R,0,0,11.97616564,0,0,0,0,0,0,0,0,0,0.017585913,FALSE,0
10,pilot_1_free_3,2000,R,0,0,11.99458981,0,0,0,0,0,0,0,0,0,0.018425379,FALSE,0
11,pilot_1_free_3,2000,R,0,0,12.00975513,0,0,0,0,0,0,0,0,0,0.015163809,FALSE,0
12,pilot_1_free_3,2000,R,0,0,12.02685746,0,0,0,0,0,0,0,0,0,0.017103545,FALSE,0
13,pilot_1_free_3,2000,R,0,0,12.04270317,0,0,0,0,0,0,0,0,0,0.015845403,FALSE,0
14,pilot_1_free_3,2000,R,0,0,12.06189315,0,0,0,0,0,0,0,0,0,0.019192097,FALSE,0
15,pilot_1_free_3,2000,R,0,0,12.07598899,0,0,0,0,0,0,0,0,0,0.014093121,FALSE,0
16,pilot_1_free_3,2000,R,0,0,12.09262888,0,0,0,0,0,0,0,0,0,0.01663959,FALSE,0
17,pilot_1_free_3,2000,R,0,0,12.1092896,0,0,0,0,0,0,0,0,0,0.01666072,FALSE,0
18,pilot_1_free_3,2000,R,0,0,12.125963,0,0,0,0,0,0,0,0,0,0.016674907,FALSE,0
19,pilot_1_free_3,2000,R,0,0,12.14271307,0,0,0,0,0,0,0,0,0,0.016749768,FALSE,0
20,pilot_1_free_3,2000,R,0,0,12.15933636,0,0,0,0,0,0,0,0,0,0.016622384,FALSE,0
21,pilot_1_free_3,2000,R,0,0,12.17597233,0,0,0,0,0,0,0,0,0,0.016632345,FALSE,0
22,pilot_1_free_3,2000,R,0,0,12.19260528,0,0,0,0,0,0,0,0,0,0.016635666,FALSE,0
23,pilot_1_free_3,2000,R,0,0,12.20921679,0,0,0,0,0,0,0,0,0,0.016611819,FALSE,0
24,pilot_1_free_3,2000,R,0,0,12.22604233,0,0,0,0,0,0,0,0,0,0.016826742,FALSE,0
25,pilot_1_free_3,2000,R,0,0,12.24262728,0,0,0,0,0,0,0,0,0,0.016584652,FALSE,0
26,pilot_1_free_3,2000,R,0,0,12.259336,0,0,0,0,0,0,0,0,0,0.016709319,FALSE,0
27,pilot_1_free_3,2000,R,0,0,12.27599611,0,0,0,0,0,0,0,0,0,0.016660418,FALSE,0
28,pilot_1_free_3,2000,R,0,0,12.2926345,0,0,0,0,0,0,0,0,0,0.016637779,FALSE,0
29,pilot_1_free_3,2000,R,0,0,12.3092931,0,0,0,0,0,0,0,0,0,0.016659211,FALSE,0
30,pilot_1_free_3,2000,R,0,0,12.32632118,0,0,0,0,-0.01,-0.89999998,-0.349999992,0,0,0.017028986,FALSE,0
31,pilot_1_free_3,2000,R,0,0,12.34341084,0,0,0,0,-0.01,-0.89999998,-0.349999992,0,0,0.017085735,FALSE,0
32,pilot_1_free_3,2000,R,0,0,12.35940567,0,0,0,0,-0.01,-0.89999998,-0.349999992,0,0,0.01599603,FALSE,0
33,pilot_1_free_3,2000,R,0,0,12.37597462,0,0,0,0,-0.01,-0.89999998,-0.349999992,0,0,0.016568955,FALSE,0
