,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_2_6_fixed,-1,R,4,0,8.212808243,0,0,0,0,0,0,0,0,0,0.04744584,FALSE,0
3,pilot_2_6_fixed,-1,R,4,0,8.248164195,0,0,0,0,0,0,0,0,0,0.035391269,FALSE,0
4,pilot_2_6_fixed,-1,R,4,0,8.249724482,0,0,0,0,0,0,0,0,0,0.001582625,FALSE,0
5,pilot_2_6_fixed,-1,R,4,0,8.3590086,0,0,0,0,0,0,0,0,0,0.109265101,FALSE,0
6,pilot_2_6_fixed,-1,R,4,0,8.360417658,0,0,0,0,0,0,0,0,0,0.001428679,FALSE,0
7,pilot_2_6_fixed,-1,R,4,0,8.361456341,0,0,0,0,0,0,0,0,0,0.000953861,FALSE,0
8,pilot_2_6_fixed,-1,R,4,0,8.37508267,0,0,0,0,0,0,0,0,0,0.013701793,FALSE,0
9,pilot_2_6_fixed,-1,R,4,0,8.392615001,0,0,0,0,0,0,0,0,0,0.017540179,FALSE,0
10,pilot_2_6_fixed,-1,R,4,0,8.411055915,0,0,0,0,0,0,0,0,0,0.018441819,FALSE,0
11,pilot_2_6_fixed,-1,R,4,0,8.426327656,0,0,0,0,0,0,0,0,0,0.015270231,FALSE,0
12,pilot_2_6_fixed,-1,R,4,0,8.443310309,0,0,0,0,0,0,0,0,0,0.016985068,FALSE,0
13,pilot_2_6_fixed,-1,R,4,0,8.45927873,0,0,0,0,0,0,0,0,0,0.015968119,FALSE,0
14,pilot_2_6_fixed,-1,R,4,0,8.47861253,0,0,0,0,0,0,0,0,0,0.019336517,FALSE,0
15,pilot_2_6_fixed,-1,R,4,0,8.492574825,0,0,0,0,0,0,0,0,0,0.013960181,FALSE,0
16,pilot_2_6_fixed,-1,R,4,0,8.509294562,0,0,0,0,0,0,0,0,0,0.016718832,FALSE,0
17,pilot_2_6_fixed,-1,R,4,0,8.525880578,0,0,0,0,0,0,0,0,0,0.016587224,FALSE,0
18,pilot_2_6_fixed,-1,R,4,0,8.542475952,0,0,0,0,0,0,0,0,0,0.016595072,FALSE,0
19,pilot_2_6_fixed,-1,R,4,0,8.559171843,0,0,0,0,0,0,0,0,0,0.016695891,FALSE,0
