,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_5_3,1000,R,8,0,16.98630394,0,0,0,0,0,0,0,0,0,0.047722943,FALSE,0
3,pilot_5_3,1000,R,8,0,17.01769865,0,0,0,0,0,0,0,0,0,0.031396522,FALSE,0
4,pilot_5_3,1000,R,8,0,17.01935372,0,0,0,0,0,0,0,0,0,0.001684652,FALSE,0
5,pilot_5_3,1000,R,8,0,17.12389268,0,0,0,0,0,0,0,0,0,0.104502134,FALSE,0
6,pilot_5_3,1000,R,8,0,17.12536966,0,0,0,0,0,0,0,0,0,0.001511991,FALSE,0
7,pilot_5_3,1000,R,8,0,17.12640864,0,0,0,0,0,0,0,0,0,0.001040795,FALSE,0
8,pilot_5_3,1000,R,8,0,17.14036943,0,0,0,0,0,0,0,0,0,0.013928185,FALSE,0
9,pilot_5_3,1000,R,8,0,17.15788244,0,0,0,0,0,0,0,0,0,0.017519049,FALSE,0
10,pilot_5_3,1000,R,8,0,17.17619446,0,0,0,0,0,0,0,0,0,0.018328624,FALSE,0
11,pilot_5_3,1000,R,8,0,17.19165124,0,0,0,0,0,0,0,0,0,0.015436553,FALSE,0
12,pilot_5_3,1000,R,8,0,17.20844795,0,0,0,0,0,0,0,0,0,0.016799729,FALSE,0
13,pilot_5_3,1000,R,8,0,17.22459235,0,0,0,0,0,0,0,0,0,0.016134139,FALSE,0
14,pilot_5_3,1000,R,8,0,17.24355397,0,0,0,0,0,0,0,0,0,0.018978517,FALSE,0
15,pilot_5_3,1000,R,8,0,17.25763157,0,0,0,0,0,0,0,0,0,0.014090884,FALSE,0
16,pilot_5_3,1000,R,8,0,17.27422543,0,0,0,0,0,0,0,0,0,0.016596883,FALSE,0
17,pilot_5_3,1000,R,8,0,17.29090985,0,0,0,0,0,0,0,0,0,0.016682911,FALSE,0
18,pilot_5_3,1000,R,8,0,17.30767728,0,0,0,0,0,0,0,0,0,0.016767431,FALSE,0
19,pilot_5_3,1000,R,8,0,17.32429711,0,0,0,0,0,0,0,0,0,0.016617107,FALSE,0
20,pilot_5_3,1000,R,8,0,17.34095919,0,0,0,0,0,0,0,0,0,0.016664498,FALSE,0
21,pilot_5_3,1000,R,8,0,17.35764573,0,0,0,0,0,0,0,0,0,0.016687439,FALSE,0
22,pilot_5_3,1000,R,8,0,17.37420065,0,0,0,0,0,0,0,0,0,0.016559755,FALSE,0
23,pilot_5_3,1000,R,8,0,17.39091888,0,0,0,0,0,0,0,0,0,0.016714908,FALSE,0
24,pilot_5_3,1000,R,8,0,17.40760722,0,0,0,0,0,0,0,0,0,0.016690458,FALSE,0
25,pilot_5_3,1000,R,8,0,17.42425935,0,0,0,0,0,0,0,0,0,0.016650311,FALSE,0
26,pilot_5_3,1000,R,8,0,17.44097697,0,0,0,0,0,0,0,0,0,0.016712795,FALSE,0
27,pilot_5_3,1000,R,8,0,17.45763815,0,0,0,0,0,0,0,0,0,0.016664196,FALSE,0
