,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_6_5_fixed,-1,L,0,0,16.33814749,0,0,0,0,0,0,0,0,0,0.048209846,FALSE,0
3,pilot_6_5_fixed,-1,L,0,0,16.37741645,0,0,0,0,0,0,0,0,0,0.039304277,FALSE,0
4,pilot_6_5_fixed,-1,L,0,0,16.37892994,0,0,0,0,0,0,0,0,0,0.001540658,FALSE,0
5,pilot_6_5_fixed,-1,L,0,0,16.48529327,0,0,0,0,0,0,0,0,0,0.10633194,FALSE,0
6,pilot_6_5_fixed,-1,L,0,0,16.48682548,0,0,0,0,0,0,0,0,0,0.001565711,FALSE,0
7,pilot_6_5_fixed,-1,L,0,0,16.48776726,0,0,0,0,0,0,0,0,0,0.000942385,FALSE,0
8,pilot_6_5_fixed,-1,L,0,0,16.50172464,0,0,0,0,0,0,0,0,0,0.013954965,FALSE,0
9,pilot_6_5_fixed,-1,L,0,0,16.5191494,0,0,0,0,0,0,0,0,0,0.017424162,FALSE,0
10,pilot_6_5_fixed,-1,L,0,0,16.53744169,0,0,0,0,0,0,0,0,0,0.018284141,FALSE,0
11,pilot_6_5_fixed,-1,L,0,0,16.55294879,0,0,0,0,0,0,0,0,0,0.015513432,FALSE,0
12,pilot_6_5_fixed,-1,L,0,0,16.56987851,0,0,0,0,0,0,0,0,0,0.01692218,FALSE,0
13,pilot_6_5_fixed,-1,L,0,0,16.58610221,0,0,0,0,0,0,0,0,0,0.016221579,FALSE,0
14,pilot_6_5_fixed,-1,L,0,0,16.60493723,0,0,0,0,0,0,0,0,0,0.01884438,FALSE,0
15,pilot_6_5_fixed,-1,L,0,0,16.61908991,0,0,0,0,0,0,0,0,0,0.014152981,FALSE,0
16,pilot_6_5_fixed,-1,L,0,0,16.63577694,0,0,0,0,0,0,0,0,0,0.01668764,FALSE,0
17,pilot_6_5_fixed,-1,L,0,0,16.65259891,0,0,0,0,0,0,0,0,0,0.016815928,FALSE,0
18,pilot_6_5_fixed,-1,L,0,0,16.66913925,0,0,0,0,0,0,0,0,0,0.016547581,FALSE,0
19,pilot_6_5_fixed,-1,L,0,0,16.68575716,0,0,0,0,0,0,0,0,0,0.016616403,FALSE,0
