,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible
2,1000_radii_2,-1,R,0,0,11.73941689,0,0,0,0,0,0,0,0,0,0.052842099,FALSE
3,1000_radii_2,-1,R,0,0,11.78162103,0,0,0,0,0,0,0,0,0,0.042374378,FALSE
4,1000_radii_2,-1,R,0,0,11.78316139,0,0,0,0,0,0,0,0,0,0.001565117,FALSE
5,1000_radii_2,-1,R,0,0,11.9082461,0,0,0,0,0,0,0,0,0,0.125058145,FALSE
6,1000_radii_2,-1,R,0,0,11.90968353,0,0,0,0,0,0,0,0,0,0.001463996,FALSE
7,1000_radii_2,-1,R,0,0,11.91066909,0,0,0,0,0,0,0,0,0,0.000986763,FALSE
8,1000_radii_2,-1,R,0,0,11.92449917,0,0,0,0,0,0,0,0,0,0.013830082,FALSE
9,1000_radii_2,-1,R,0,0,11.94251719,0,0,0,0,0,0,0,0,0,0.018018015,FALSE
10,1000_radii_2,-1,R,0,0,11.96039122,0,0,0,0,0,0,0,0,0,0.017833884,FALSE
11,1000_radii_2,-1,R,0,0,11.97521651,0,0,0,0,0,0,0,0,0,0.014864236,FALSE
12,1000_radii_2,-1,R,0,0,11.99247838,0,0,0,0,0,0,0,0,0,0.017262473,FALSE
13,1000_radii_2,-1,R,0,0,12.00855426,0,0,0,0,0,0,0,0,0,0.016076183,FALSE
14,1000_radii_2,-1,R,0,0,12.02532984,0,0,0,0,0,0,0,0,0,0.01677377,FALSE
15,1000_radii_2,-1,R,0,0,12.04201094,0,0,0,0,0,0,0,0,0,0.0166811,FALSE
16,1000_radii_2,-1,R,0,0,12.05864314,0,0,0,0,0,0,0,0,0,0.016631596,FALSE
17,1000_radii_2,-1,R,0,0,12.07532183,0,0,0,0,0,0,0,0,0,0.016678987,FALSE
18,1000_radii_2,-1,R,0,0,12.09189124,0,0,0,0,0,0,0,0,0,0.016569414,FALSE
19,1000_radii_2,-1,R,0,0,12.10853039,0,0,0,0,0,0,0,0,0,0.016638539,FALSE
20,1000_radii_2,-1,R,0,0,12.12535849,0,0,0,0,0,0,0,0,0,0.016829613,FALSE
21,1000_radii_2,-1,R,0,0,12.14193304,0,0,0,0,0,0,0,0,0,0.016574244,FALSE
22,1000_radii_2,-1,R,0,0,12.15856192,0,0,0,0,0,0,0,0,0,0.016628879,FALSE
23,1000_radii_2,-1,R,0,0,12.17529735,0,0,0,0,0,0,0,0,0,0.016734831,FALSE
24,1000_radii_2,-1,R,0,0,12.19196909,0,0,0,0,0,0,0,0,0,0.016669026,FALSE
25,1000_radii_2,-1,R,0,0,12.20864748,0,0,0,0,0,0,0,0,0,0.0166811,FALSE
26,1000_radii_2,-1,R,0,0,12.22521417,0,0,0,0,0,0,0,0,0,0.016566697,FALSE
27,1000_radii_2,-1,R,0,0,12.24192667,0,0,0,0,0,0,0,0,0,0.016708569,FALSE
28,1000_radii_2,-1,R,0,0,12.25858905,0,0,0,0,0,0,0,0,0,0.016666913,FALSE
29,1000_radii_2,-1,R,0,0,12.27531664,0,0,0,0,0,0,0,0,0,0.016727888,FALSE
30,1000_radii_2,-1,R,0,0,12.29191865,0,0,0,0,0,0,0,0,0,0.016601713,FALSE
31,1000_radii_2,-1,R,0,0,12.30856353,0,0,0,0,0,0,0,0,0,0.01664518,FALSE
32,1000_radii_2,-1,R,0,0,12.32533156,0,0,0,0,0,0,0,0,0,0.016768035,FALSE
33,1000_radii_2,-1,R,0,0,12.34187894,0,0,0,0,0,0,0,0,0,0.016546775,FALSE
34,1000_radii_2,-1,R,0,0,12.35859687,0,0,0,0,0,0,0,0,0,0.01671853,FALSE
35,1000_radii_2,-1,R,0,0,12.37526469,0,0,0,0,0,0,0,0,0,0.016666611,FALSE
36,1000_radii_2,-1,R,0,0,12.39200525,0,0,0,0,0,0,0,0,0,0.016740264,FALSE
37,1000_radii_2,-1,R,0,0,12.40854237,0,0,0,0,0,0,0,0,0,0.016538323,FALSE
38,1000_radii_2,-1,R,0,0,12.42530437,0,0,0,0,0,0,0,0,0,0.016762601,FALSE
39,1000_radii_2,-1,R,0,0,12.44189733,0,0,0,0,0,0,0,0,0,0.016592053,FALSE
40,1000_radii_2,-1,R,0,0,12.45860288,0,0,0,0,0,0,0,0,0,0.016705852,FALSE
41,1000_radii_2,-1,R,0,0,12.47533016,0,0,0,0,0,0,0,0,0,0.016726379,FALSE
42,1000_radii_2,-1,R,0,0,12.49188599,0,0,0,0,0,0,0,0,0,0.016557642,FALSE
43,1000_radii_2,-1,R,0,0,12.50857796,0,0,0,0,0,0,0,0,0,0.016691665,FALSE
44,1000_radii_2,-1,R,0,0,12.52523551,0,0,0,0,0,0,0,0,0,0.01665665,FALSE
45,1000_radii_2,-1,R,0,0,12.54193654,0,0,0,0,0,0,0,0,0,0.016701626,FALSE
46,1000_radii_2,-1,R,0,0,12.55854881,0,0,0,0,0,0,0,0,0,0.016612881,FALSE
47,1000_radii_2,-1,R,0,0,12.57535458,0,0,0,0,0,0,0,0,0,0.016784033,FALSE
48,1000_radii_2,-1,R,0,0,12.59205047,0,0,0,0,0,0,0,0,0,0.016714908,FALSE
49,1000_radii_2,-1,R,0,0,12.60859785,0,0,0,0,0,0,0,0,0,0.016549794,FALSE
50,1000_radii_2,-1,R,0,0,12.62530129,0,0,0,0,0,0,0,0,0,0.016703136,FALSE
51,1000_radii_2,-1,R,0,0,12.64194466,0,0,0,0,0,0,0,0,0,0.016634313,FALSE
52,1000_radii_2,-1,R,0,0,12.65855422,0,0,0.132862002,0,0,0,0,0,0.132861997,0.01660775,FALSE
53,1000_radii_2,-1,R,0,0,12.67525524,0,0,0.266511232,0,0,0,0,0,0.133649234,0.016706154,FALSE
54,1000_radii_2,-1,R,0,0,12.69187688,0,0,0.399484307,0,0,0,0,0,0.13297308,0.016621635,FALSE
55,1000_radii_2,-1,R,0,0,12.70855375,0,0,0.53289932,0,0,0,0,0,0.133414995,0.016676874,TRUE
56,1000_radii_2,-1,R,0,0,12.72529009,0,0,0.66678524,0,0,0,0,0,0.133885889,0.016735736,TRUE
57,1000_radii_2,-1,R,0,0,12.74191716,0,0,0.799782455,0,0,0,0,0,0.132997228,0.016624654,TRUE
58,1000_radii_2,-1,R,0,0,12.75859283,0,0,0.933202267,0,0,0,0,0,0.133419825,0.016677478,TRUE
59,1000_radii_2,-1,R,0,0,12.77523438,0,0,1.066346765,0,0,0,0,0,0.133144533,0.016643067,TRUE
60,1000_radii_2,-1,R,0,0,12.79192514,0,0,1.199838996,0,0,0,0,0,0.13349227,0.016686534,TRUE
61,1000_radii_2,-1,R,0,0,12.80854889,0,0,1.332879663,0,0,0,0,0,0.133040695,0.016630087,TRUE
62,1000_radii_2,-1,R,0,0,12.82515905,0,0,1.465760946,0,0,0,0,0,0.132881316,0.016610164,TRUE
63,1000_radii_2,-1,R,0,0,12.84190475,0,0,1.599704742,0,0,0,0,0,0.133943845,0.016742981,TRUE
64,1000_radii_2,-1,R,0,0,12.8585611,0,0,1.732948303,0,0,0,0,0,0.133243542,0.016655443,TRUE
65,1000_radii_2,-1,R,0,0,12.87537321,0,0,1.866974235,0,0,0,0,0,0.134025949,0.016753244,TRUE
66,1000_radii_2,-1,R,0,0,12.89195862,0,0,2.000138044,0,0,0,0,0,0.133163852,0.016645481,TRUE
67,1000_radii_2,-1,R,0,0,12.90853437,0,0,2.132748842,0,0,0,0,0,0.132610854,0.016576357,TRUE
68,1000_radii_2,-1,R,0,0,12.9252692,0,0,2.266625166,0,0,0,0,0,0.133876229,0.016734529,TRUE
69,1000_radii_2,-1,R,0,0,12.94187906,0,0,2.399504185,0,0,0,0,0,0.132878901,0.016609863,TRUE
70,1000_radii_2,-1,R,0,0,12.95872588,0,0,2.534286022,0,0,0,0,0,0.134781794,0.016847724,TRUE
71,1000_radii_2,-1,R,0,0,12.97529318,0,0,2.666819572,0,0,0,0,0,0.132533579,0.016566697,TRUE
72,1000_radii_2,-1,R,0,0,12.99185716,0,0,2.799329042,0,0,0,0,0,0.132509431,0.016563679,TRUE
73,1000_radii_2,-1,R,0,0,13.00855668,0,0,2.932927608,0,0,0,0,0,0.133598523,0.016699815,TRUE
74,1000_radii_2,-1,R,0,0,13.02521967,0,0,3.066057682,0,0,0,0,0,0.133130044,0.016641256,TRUE
75,1000_radii_2,-1,R,0,0,13.04193095,0,0,3.199924231,0,0,0,0,0,0.13386657,0.016733321,TRUE
76,1000_radii_2,-1,R,0,0,13.05872766,0,0,3.33430028,0,0,0,0,0,0.134376101,0.016797013,TRUE
77,1000_radii_2,-1,R,0,0,13.07527534,0,0,3.466674566,0,0,0,0,0,0.1323742,0.016546775,TRUE
78,1000_radii_2,-1,R,0,0,13.09185412,0,0,3.59930706,0,0,0,0,0,0.132632587,0.016579073,TRUE
79,1000_radii_2,-1,R,0,0,13.10854759,0,0,3.732854843,0,0,0,0,0,0.133547811,0.016693476,TRUE
80,1000_radii_2,-1,R,0,0,13.1255553,0,0,3.868677378,0,0,0,0,0,0.135822589,0.016977824,TRUE
81,1000_radii_2,-1,R,0,0,13.141927,0,0,3.999880314,0,0,0,0,0,0.131203003,0.016400375,TRUE
82,1000_radii_2,-1,R,0,0,13.15861534,0,0,4.133389473,0,0,0,0,0,0.133509174,0.016688647,TRUE
83,1000_radii_2,-1,R,0,0,13.17525026,0,0,4.266469002,0,0,0,0,0,0.133079333,0.016634917,TRUE
84,1000_radii_2,-1,R,0,0,13.19186707,0,0,4.399410725,0,0,0,0,0,0.132941687,0.016617711,TRUE
85,1000_radii_2,-1,R,0,0,13.20862001,0,0,4.533432007,0,0,0,0,0,0.13402112,0.01675264,TRUE
86,1000_radii_2,-1,R,0,0,13.22527424,0,0,4.666668415,0,0,0,0,0,0.133236297,0.016654537,TRUE
87,1000_radii_2,-1,R,0,0,13.2418026,0,0,4.798863888,0,0,0,0,0,0.132195502,0.016524438,TRUE
88,1000_radii_2,-1,R,0,0,13.25860233,0,0,4.933288097,0,0,0,0,0,0.134424398,0.01680305,TRUE
89,1000_radii_2,-1,R,0,0,13.27535829,0,0,5.067335606,0,0,0,0,0,0.134047683,0.01675596,TRUE
90,1000_radii_2,-1,R,0,0,13.29193676,0,0,5.199965954,0,0,0,0,0,0.132630173,0.016578772,TRUE
91,1000_radii_2,-1,R,0,0,13.30857983,0,0,5.333112717,0,0,0,0,0,0.133146948,0.016643369,TRUE
92,1000_radii_2,-1,R,0,0,13.32529746,0,0,5.466781139,0,0,0,0,0,0.133668553,0.016708569,TRUE
93,1000_radii_2,-1,R,0,0,13.34194475,0,0,5.600031853,0,0,0,0,0,0.133250786,0.016656348,TRUE
94,1000_radii_2,-1,R,0,0,13.35863249,0,0,5.733529091,0,0,0,0,0,0.1334971,0.016687137,TRUE
95,1000_radii_2,-1,R,0,0,13.37535766,0,0,5.867328167,0,0,0,0,0,0.133798954,0.016724869,TRUE
96,1000_radii_2,-1,R,0,0,13.39187425,0,0,5.999470711,0,0,0,0,0,0.132142375,0.016517797,TRUE
97,1000_radii_2,-1,R,0,0,13.40855384,0,0,6.132905006,0,0,0,0,0,0.133434314,0.016679289,TRUE
98,1000_radii_2,-1,R,0,0,13.4252612,0,0,6.266491413,0,0,0,0,0,0.133586449,0.016698306,TRUE
99,1000_radii_2,-1,R,0,0,13.44193355,0,0,6.39993763,0,0,0,0,0,0.133446388,0.016680799,TRUE
100,1000_radii_2,-1,R,0,0,13.45855367,0,0,6.532906055,0,0,0,0,0,0.13296825,0.016621031,TRUE
101,1000_radii_2,-1,R,0,0,13.47515569,0,0,6.66572237,0,0,0,0,0,0.132816115,0.016602014,TRUE
102,1000_radii_2,-1,R,0,0,13.49192916,0,0,6.799910069,0,0,0,0,0,0.134187743,0.016773468,TRUE
103,1000_radii_2,-1,R,0,0,13.50856739,0,0,6.933020592,0,0,0,0,0,0.133110725,0.016638841,TRUE
104,1000_radii_2,-1,R,0,0,13.52524819,0,0,7.066155434,0,0,0,0,0,0.133134874,0.016641859,TRUE
105,1000_radii_2,-1,R,0,0,13.54192839,0,0,7.199908733,0,0,0,0,0,0.133753073,0.016719134,TRUE
106,1000_radii_2,-1,R,0,0,13.55852135,0,0,7.332642555,0,0,0,0,0,0.132734011,0.016591751,TRUE
107,1000_radii_2,-1,R,0,0,13.57516985,0,0,7.465827942,0,0,0,0,0,0.133185585,0.016648198,TRUE
108,1000_radii_2,-1,R,0,0,13.59188868,0,0,7.599559307,0,0,0,0,0,0.133731339,0.016716417,TRUE
109,1000_radii_2,-1,R,0,0,13.60859363,0,0,7.733220577,0,0,0,0,0,0.133661309,0.016707664,TRUE
110,1000_radii_2,-1,R,0,0,13.62530129,0,0,7.866869926,0,0,0,0,0,0.133649234,0.016706154,TRUE
111,1000_radii_2,-1,R,0,0,13.64184203,0,0,7.999174118,0,0,0,0,0,0.132304169,0.016538021,TRUE
