,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,radius_1500_latency,1500,L,0,0,9.85242746991094,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047126748353070624,False,0
3,radius_1500_latency,1500,L,0,0,9.896411891698703,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399951461468632,False,0
4,radius_1500_latency,1500,L,0,0,9.897959510171358,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714651391931511,False,0
5,radius_1500_latency,1500,L,0,0,10.01154571073933,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11355390191835824,False,0
6,radius_1500_latency,1500,L,0,0,10.013095140351217,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015829356876526646,False,0
7,radius_1500_latency,1500,L,0,0,10.014059571991577,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009665446361299956,False,0
8,radius_1500_latency,1500,L,0,0,10.027747256727778,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013680440179278719,False,0
9,radius_1500_latency,1500,L,0,0,10.045369037729653,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761544201456644,False,0
10,radius_1500_latency,1500,L,0,0,10.06330444767498,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017936013658404804,False,0
11,radius_1500_latency,1500,L,0,0,10.078925523539981,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015630433417692657,False,0
12,radius_1500_latency,1500,L,0,0,10.095911896528408,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016972789444198,False,0
13,radius_1500_latency,1500,L,0,0,10.11200115188455,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016094688773833354,False,0
14,radius_1500_latency,1500,L,0,0,10.13262700915712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020627970268339624,False,0
15,radius_1500_latency,1500,L,0,0,10.145138358962965,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012517085080075319,False,0
16,radius_1500_latency,1500,L,0,0,10.161820460560632,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016682403454204575,False,0
17,radius_1500_latency,1500,L,0,0,10.178409892200992,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658762050113083,False,0
18,radius_1500_latency,1500,L,0,0,10.195116444178273,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016707759403434608,False,0
19,radius_1500_latency,1500,L,0,0,10.211834466704016,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016718626238819922,False,0
20,radius_1500_latency,1500,L,0,0,10.228426916909761,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016593355775359697,False,0
21,radius_1500_latency,1500,L,0,0,10.24520832930858,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016779299403049563,False,0
22,radius_1500_latency,1500,L,0,0,10.261922125842784,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671470210381898,False,0
23,radius_1500_latency,1500,L,0,0,10.27852242431853,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016596978053822653,False,0
24,radius_1500_latency,1500,L,0,0,10.295079255452736,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016560453412669318,False,0
25,radius_1500_latency,1500,L,0,0,10.311868214265015,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01679137366458683,False,0
26,radius_1500_latency,1500,L,0,0,10.328595292486911,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016723154086895065,False,0
27,radius_1500_latency,1500,L,0,0,10.345127371384967,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016535399319977273,False,0
28,radius_1500_latency,1500,L,0,0,10.36185294032417,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016693572146127877,False,0
