,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
6251,radius_2000_latency,2000,R,4,17,114.07364363783012,0,0.0,826.6604614257812,0.0,0.0,0.0,0.0,0.0,0.13208759152291805,0.016510948940364756,True,0.0
6252,radius_2000_latency,2000,R,4,17,114.09020560052547,0,0.0,826.792724609375,0.0,0.0,0.0,0.0,0.0,0.13227595000284964,0.016534493750356205,True,0.0
6253,radius_2000_latency,2000,R,4,17,114.10691849149006,0,0.0,826.9265747070312,0.0,0.0,0.0,0.0,0.0,0.13387941193514052,0.016734926491892566,True,0.0
6254,radius_2000_latency,2000,R,4,17,114.12369718718003,0,0.0,827.06103515625,0.0,0.0,0.0,0.0,0.0,0.13448071015977803,0.016810088769972253,True,0.0
6255,radius_2000_latency,2000,R,4,17,114.14027937426347,0,0.0,827.1939697265625,0.0,0.0,0.0,0.0,0.0,0.13292554527367884,0.016615693159209854,True,0.0
6256,radius_2000_latency,2000,R,4,17,114.15698924666268,0,0.0,827.3265991210938,0.0,0.0,0.0,0.0,0.0,0.1326091996213563,0.01657614995266954,True,0.0
6257,radius_2000_latency,2000,R,4,17,114.17356600032842,0,0.0,827.4601440429688,0.0,0.0,0.0,0.0,0.0,0.13351476923674,0.0166893461545925,True,0.0
6258,radius_2000_latency,2000,R,4,17,114.19023934808646,0,0.0,827.5938110351562,0.0,0.0,0.0,0.0,0.0,0.1336451712612643,0.016705646407658037,True,0.0
6259,radius_2000_latency,2000,R,4,17,114.20690333829182,0,0.0,827.7265014648438,0.0,0.0,0.0,0.0,0.0,0.13271303827059455,0.01658912978382432,True,0.0
6260,radius_2000_latency,2000,R,4,17,114.2235422744045,0,0.0,827.8596801757812,0.0,0.0,0.0,0.0,0.0,0.1331863493229548,0.01664829366536935,True,0.0
6261,radius_2000_latency,2000,R,4,17,114.24034059076946,0,0.0,827.9945068359375,0.0,0.0,0.0,0.0,0.0,0.13484535285817856,0.01685566910727232,True,0.0
6262,radius_2000_latency,2000,R,4,17,114.25696805633368,0,0.0,828.1276245117188,0.0,0.0,0.0,0.0,0.0,0.13309458493517923,0.016636823116897403,True,0.0
6263,radius_2000_latency,2000,R,4,17,114.27353333945096,0,0.0,828.260009765625,0.0,0.0,0.0,0.0,0.0,0.13238703320905643,0.016548379151132053,True,0.0
6264,radius_2000_latency,2000,R,4,17,114.29023204315824,0,0.0,828.3936767578125,0.0,0.0,0.0,0.0,0.0,0.13367897919363259,0.016709872399204073,True,0.0
6265,radius_2000_latency,2000,R,4,17,114.30691444661244,0,0.0,828.5272216796875,0.0,0.0,0.0,0.0,0.0,0.13352684349820265,0.01669085543727533,True,0.0
6266,radius_2000_latency,2000,R,4,17,114.32353466761973,0,0.0,828.6599731445312,0.0,0.0,0.0,0.0,0.0,0.1327540907598177,0.016594261344977213,True,0.0
6267,radius_2000_latency,2000,R,4,17,114.3401814520024,0,0.0,828.7933959960938,0.0,0.0,0.0,0.0,0.0,0.1334036860306469,0.016675460753830862,True,0.0
6268,radius_2000_latency,2000,R,4,17,114.35692392490775,0,0.0,828.9273071289062,0.0,0.0,0.0,0.0,0.0,0.13392770898121853,0.016740963622652316,True,0.0
6269,radius_2000_latency,2000,R,4,17,114.3736482864208,0,0.0,829.060546875,0.0,0.0,0.0,0.0,0.0,0.13326603944904036,0.016658254931130045,True,0.0
6270,radius_2000_latency,2000,R,4,17,114.39015289637386,0,0.0,829.193115234375,0.0,0.0,0.0,0.0,0.0,0.13258263624595656,0.01657282953074457,True,0.0
6271,radius_2000_latency,2000,R,4,17,114.40694034590345,0,0.0,829.3265991210938,0.0,0.0,0.0,0.0,0.0,0.1334954504183088,0.0166869313022886,True,0.0
6272,radius_2000_latency,2000,R,4,17,114.42353189053958,0,0.0,829.4598999023438,0.0,0.0,0.0,0.0,0.0,0.1332877731198323,0.01666097163997904,True,0.0
6273,radius_2000_latency,2000,R,4,17,114.44020765314993,0,0.0,829.5934448242188,0.0,0.0,0.0,0.0,0.0,0.1335582365782102,0.016694779572276275,True,0.0
6274,radius_2000_latency,2000,R,4,17,114.45685383381952,0,0.0,829.7266235351562,0.0,0.0,0.0,0.0,0.0,0.13319117902744892,0.016648897378431116,True,0.0
6275,radius_2000_latency,2000,R,4,17,114.47353774655642,0,0.0,829.8595581054688,0.0,0.0,0.0,0.0,0.0,0.13293037497828664,0.01661629687228583,True,0.0
6276,radius_2000_latency,2000,R,4,17,114.49011932992678,0,0.0,829.9927978515625,0.0,0.0,0.0,0.0,0.0,0.13325396518746402,0.016656745648433002,True,0.0
6277,radius_2000_latency,2000,R,4,17,114.50690527017368,0,0.0,830.1270751953125,0.0,0.0,0.0,0.0,0.0,0.13429718138445423,0.01678714767305678,True,0.0
6278,radius_2000_latency,2000,R,4,17,114.52360367202442,0,0.0,830.2600708007812,0.0,0.0,0.0,0.0,0.0,0.13300282054751733,0.016625352568439666,True,0.0
6279,radius_2000_latency,2000,R,4,17,114.54017469041594,0,0.0,830.3929443359375,0.0,0.0,0.0,0.0,0.0,0.1328748333751264,0.0166093541718908,True,0.0
6280,radius_2000_latency,2000,R,4,17,114.55695519724513,0,0.0,830.5274047851562,0.0,0.0,0.0,0.0,0.0,0.13444690222752342,0.016805862778440428,True,0.0
