,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,10_2,-1,R,4,0,5.544138133,0,0,0,0,0,0,0,0,0,0.047478901,FALSE,0
3,10_2,-1,R,4,0,5.578474919,0,0,0,0,0,0,0,0,0,0.034384177,FALSE,0
4,10_2,-1,R,4,0,5.580046371,0,0,0,0,0,0,0,0,0,0.001599826,FALSE,0
5,10_2,-1,R,4,0,5.685362893,0,0,0,0,0,0,0,0,0,0.10529328,FALSE,0
6,10_2,-1,R,4,0,5.686805151,0,0,0,0,0,0,0,0,0,0.001465199,FALSE,0
7,10_2,-1,R,4,0,5.687755387,0,0,0,0,0,0,0,0,0,0.000952047,FALSE,0
8,10_2,-1,R,4,0,5.701766841,0,0,0,0,0,0,0,0,0,0.014009341,FALSE,0
9,10_2,-1,R,4,0,5.719290667,0,0,0,0,0,0,0,0,0,0.017513865,FALSE,0
10,10_2,-1,R,4,0,5.737170379,0,0,0,0,0,0,0,0,0,0.017888466,FALSE,0
11,10_2,-1,R,4,0,5.752967903,0,0,0,0,0,0,0,0,0,0.015798731,FALSE,0
12,10_2,-1,R,4,0,5.770005141,0,0,0,0,0,0,0,0,0,0.017026673,FALSE,0
13,10_2,-1,R,4,0,5.786043845,0,0,0,0,0,0,0,0,0,0.016048968,FALSE,0
14,10_2,-1,R,4,0,5.805244168,0,0,0,0,0,0,0,0,0,0.019199115,FALSE,0
15,10_2,-1,R,4,0,5.819248076,0,0,0,0,0,0,0,0,0,0.014005719,FALSE,0
16,10_2,-1,R,4,0,5.835899544,0,0,0,0,0,0,0,0,0,0.016651468,FALSE,0
17,10_2,-1,R,4,0,5.852531996,0,0,0,0,0,0,0,0,0,0.016633055,FALSE,0
18,10_2,-1,R,4,0,5.869207009,0,0,0,0,0,0,0,0,0,0.016673504,FALSE,0
19,10_2,-1,R,4,0,5.885847007,0,0,0,0,0,0,0,0,0,0.016640903,FALSE,0
20,10_2,-1,R,4,0,5.902565185,0,0,0,0,0,0,0,0,0,0.01671848,FALSE,0
21,10_2,-1,R,4,0,5.919184053,0,0,0,0,0,0,0,0,0,0.016618566,FALSE,0
22,10_2,-1,R,4,0,5.935848199,0,0,0,0,0,0,0,0,0,0.01666475,FALSE,0
23,10_2,-1,R,4,0,5.952589318,0,0,0,0,0,0,0,0,0,0.016740817,FALSE,0
24,10_2,-1,R,4,0,5.96916321,0,0,0,0,0,0,0,0,0,0.016567251,FALSE,0
25,10_2,-1,R,4,0,5.985770909,0,0,0,0,0,0,0,0,0,0.016614642,FALSE,0
26,10_2,-1,R,4,0,6.00251716,0,0,0,0,0,0,0,0,0,0.01674625,FALSE,0
27,10_2,-1,R,4,0,6.019161082,0,0,0,0,0,0,0,0,0,0.01663215,FALSE,0
28,10_2,-1,R,4,0,6.035796552,0,0,0,0,0,0,0,0,0,0.016646941,FALSE,0
29,10_2,-1,R,4,0,6.052566347,0,0,0,0,0,0,0,0,0,0.016766777,FALSE,0
30,10_2,-1,R,4,0,6.069184007,0,0,0,0,0,0,0,0,0,0.016621283,FALSE,0
31,10_2,-1,R,4,0,6.0858068,0,0,0,0,0,0,0,0,0,0.016624603,FALSE,0
32,10_2,-1,R,4,0,6.102540976,0,0,0,0,0,0,0,0,0,0.016733874,FALSE,0
33,10_2,-1,R,4,0,6.119329788,0,0,0,0,0,0,0,0,0,0.016787001,FALSE,0
34,10_2,-1,R,4,0,6.135828518,0,0,0,0,0,0,0,0,0,0.016498428,FALSE,0
35,10_2,-1,R,4,0,6.152543074,0,0,0,0,0,0,0,0,0,0.016714858,FALSE,0
36,10_2,-1,R,4,0,6.169255818,0,0,0,0,0,0,0,0,0,0.016711839,FALSE,0
37,10_2,-1,R,4,0,6.18578413,0,0,0,0,0,0,0,0,0,0.016528312,FALSE,0
38,10_2,-1,R,4,0,6.202477858,0,0,0,0,0,0,0,0,0,0.016693728,FALSE,0
39,10_2,-1,R,4,0,6.219131138,0,0,0,0,0,0,0,0,0,0.016642413,FALSE,0
40,10_2,-1,R,4,0,6.235875275,0,0,0,0,0,0,0,0,0,0.01675591,FALSE,0
41,10_2,-1,R,4,0,6.252534894,0,0,0,0,0,0,0,0,0,0.016659317,FALSE,0
42,10_2,-1,R,4,0,6.269236168,0,0,0,0,0,0,0,0,0,0.016701576,FALSE,0
43,10_2,-1,R,4,0,6.285812173,0,0,0,0,0,0,0,0,0,0.016576005,FALSE,0
44,10_2,-1,R,4,0,6.302520691,0,0,0,0,0,0,0,0,0,0.016708217,FALSE,0
45,10_2,-1,R,4,0,6.319117826,0,0,0,0,0,0,0,0,0,0.01659804,FALSE,0
46,10_2,-1,R,4,0,6.335850795,0,0,0,0,0,0,0,0,0,0.016732365,FALSE,0
47,10_2,-1,R,4,0,6.35249683,0,0,0,0,0,0,0,0,0,0.016639998,FALSE,0
48,10_2,-1,R,4,0,6.369185124,0,0,0,0,0,0,0,0,0,0.016682559,FALSE,0
49,10_2,-1,R,4,0,6.385812746,0,0,0,0,0,0,0,0,0,0.016638187,FALSE,0
50,10_2,-1,R,4,0,6.402492287,0,0,0,0,0,0,0,0,0,0.016679541,FALSE,0
51,10_2,-1,R,4,0,6.419222539,0,0,0,0,0,0,0,0,0,0.016731158,FALSE,0
52,10_2,-1,R,4,0,6.435903589,0,0,0.133378372,0,0,0,0,0,0.13337837,0.016672296,FALSE,0
53,10_2,-1,R,4,0,6.452456653,0,0,0.26582703,0,0,0,0,0,0.13244866,0.016556082,FALSE,0
54,10_2,-1,R,4,0,6.469252106,0,0,0.400168896,0,0,0,0,0,0.134341888,0.016792736,FALSE,0
55,10_2,-1,R,4,0,6.48581664,0,0,0.532702088,0,0,0,0,0,0.132533179,0.016566647,FALSE,0
56,10_2,-1,R,4,0,6.5025807,0,0,0.66681695,0,0,0,0,0,0.134114893,0.016764362,FALSE,0
57,10_2,-1,R,4,0,6.5193514,0,0,0.800984979,0,0,0,0,0,0.13416802,0.016771002,TRUE,0
58,10_2,-1,R,4,0,6.535747199,0,0,0.932180345,0,0,0,0,0,0.131195363,0.01639942,TRUE,0
59,10_2,-1,R,4,0,6.552427041,0,0,1.065623879,0,0,0,0,0,0.13344357,0.016680446,TRUE,0
60,10_2,-1,R,4,0,6.569230342,0,0,1.200021267,0,0,0,0,0,0.134397429,0.016799679,TRUE,0
61,10_2,-1,R,4,0,6.585872453,0,0,1.333153367,0,0,0,0,0,0.133132057,0.016641507,TRUE,0
62,10_2,-1,R,4,0,6.602640135,0,0,1.467302084,0,0,0,0,0,0.134148701,0.016768588,TRUE,0
63,10_2,-1,R,4,0,6.619188671,0,0,1.599572062,0,0,0,0,0,0.132269962,0.016533745,TRUE,0
64,10_2,-1,R,4,0,6.635805728,0,0,1.732624412,0,0,0,0,0,0.133052368,0.016631546,TRUE,0
65,10_2,-1,R,4,0,6.652555903,0,0,1.866630673,0,0,0,0,0,0.134006226,0.016750778,TRUE,0
66,10_2,-1,R,4,0,6.669163904,0,0,1.999308705,0,0,0,0,0,0.132678069,0.016584759,TRUE,0
67,10_2,-1,R,4,0,6.685840426,0,0,2.132899523,0,0,0,0,0,0.133590875,0.016698859,TRUE,0
68,10_2,-1,R,4,0,6.702435146,0,0,2.265654802,0,0,0,0,0,0.132755343,0.016594418,TRUE,0
69,10_2,-1,R,4,0,6.719235428,0,0,2.400054693,0,0,0,0,0,0.134399844,0.01679998,TRUE,0
70,10_2,-1,R,4,0,6.735861239,0,0,2.533070803,0,0,0,0,0,0.133016145,0.016627018,TRUE,0
71,10_2,-1,R,4,0,6.752483427,0,0,2.666045904,0,0,0,0,0,0.132975093,0.016621887,TRUE,0
72,10_2,-1,R,4,0,6.769331101,0,0,2.800834656,0,0,0,0,0,0.134788631,0.016848579,TRUE,0
73,10_2,-1,R,4,0,6.785927632,0,0,2.933561087,0,0,0,0,0,0.132726366,0.016590796,TRUE,0
74,10_2,-1,R,4,0,6.802435418,0,0,3.065659523,0,0,0,0,0,0.132098509,0.016512314,TRUE,0
