,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,12_3,-1,R,0,0,5.305592617,0,0,0,0,0,0,0,0,0,0.048618523,FALSE,0
3,12_3,-1,R,0,0,5.350492268,0,0,0,0,0,0,0,0,0,0.044919271,FALSE,0
4,12_3,-1,R,0,0,5.352127123,0,0,0,0,0,0,0,0,0,0.001662626,FALSE,0
5,12_3,-1,R,0,0,5.470584986,0,0,0,0,0,0,0,0,0,0.118424055,FALSE,0
6,12_3,-1,R,0,0,5.472092156,0,0,0,0,0,0,0,0,0,0.001540072,FALSE,0
7,12_3,-1,R,0,0,5.473051758,0,0,0,0,0,0,0,0,0,0.000962319,FALSE,0
8,12_3,-1,R,0,0,5.48685777,0,0,0,0,0,0,0,0,0,0.013780053,FALSE,0
9,12_3,-1,R,0,0,5.504367864,0,0,0,0,0,0,0,0,0,0.017508585,FALSE,0
10,12_3,-1,R,0,0,5.522324706,0,0,0,0,0,0,0,0,0,0.017956842,FALSE,0
11,12_3,-1,R,0,0,5.538183645,0,0,0,0,0,0,0,0,0,0.015856524,FALSE,0
12,12_3,-1,R,0,0,5.554272598,0,0,0,0,0,0,0,0,0,0.016104348,FALSE,0
13,12_3,-1,R,0,0,5.570781736,0,0,0,0,0,0,0,0,0,0.016512458,FALSE,0
14,12_3,-1,R,0,0,5.591787027,0,0,0,0,0.008,0.720000034,0.280000013,0,0,0.020996537,FALSE,0
15,12_3,-1,R,0,0,5.604533221,0,0,0,0,0.008,0.720000034,0.280000013,0,0,0.012748911,FALSE,0
16,12_3,-1,R,0,0,5.621192683,0,0,0,0,0.009,0.809999965,0.314999986,0,0,0.01665584,FALSE,0
17,12_3,-1,R,0,0,5.638066162,0,0,0,0,0.01,0.89999998,0.349999992,0,0,0.016882534,FALSE,0
18,12_3,-1,R,0,0,5.654989145,0,0,0,0,0.01,0.89999998,0.349999992,0,0,0.016919663,FALSE,0
