,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,9_3,1000,R,8,0,4.19956527,0,0,0,0,0,0,0,0,0,0.047754796,FALSE,0
3,9_3,1000,R,8,0,4.235965228,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.036424106,FALSE,0
4,9_3,1000,R,8,0,4.262543463,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.026548956,FALSE,0
5,9_3,1000,R,8,0,4.357187639,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.094666815,FALSE,0
6,9_3,1000,R,8,0,4.358852364,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.001694306,FALSE,0
7,9_3,1000,R,8,0,4.359853915,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.001002155,FALSE,0
8,9_3,1000,R,8,0,4.373290639,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.013418009,FALSE,0
9,9_3,1000,R,8,0,4.390928264,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.017652114,FALSE,0
10,9_3,1000,R,8,0,4.411671966,0,0,0,0,0.029999999,2.69999994,1.049999977,0,0,0.020740683,FALSE,0
11,9_3,1000,R,8,0,4.424905241,0,0,0,0,0.030999999,2.789999954,1.084999982,0,0,0.013236293,FALSE,0
12,9_3,1000,R,8,0,4.441247007,0,0,0,0,0.032000002,2.880000137,1.120000053,0,0,0.016342068,FALSE,0
13,9_3,1000,R,8,0,4.45746622,0,0,0,0,0.033,2.969999984,1.154999994,0,0,0.016221025,FALSE,0
14,9_3,1000,R,8,0,4.474122518,0,0,0,0,0.033,2.969999984,1.154999994,0,0,0.016654789,FALSE,0
15,9_3,1000,R,8,0,4.490749235,0,0,0,0,0.033,2.969999984,1.154999994,0,0,0.016624603,FALSE,0
16,9_3,1000,R,8,0,4.50741489,0,0,0,0,0.033,2.969999984,1.154999994,0,0,0.016637885,FALSE,0
