,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_7_7_fixed,-1,R,4,0,11.73707069,0,0,0,0,0,0,0,0,0,0.047359351,FALSE,0
3,pilot_7_7_fixed,-1,R,4,0,11.78020557,0,0,0,0,0,0,0,0,0,0.043154803,FALSE,0
4,pilot_7_7_fixed,-1,R,4,0,11.78178609,0,0,0,0,0,0,0,0,0,0.001607985,FALSE,0
5,pilot_7_7_fixed,-1,R,4,0,11.88814857,0,0,0,0,0,0,0,0,0,0.10634226,FALSE,0
6,pilot_7_7_fixed,-1,R,4,0,11.88946919,0,0,0,0,0,0,0,0,0,0.001341749,FALSE,0
7,pilot_7_7_fixed,-1,R,4,0,11.89041068,0,0,0,0,0,0,0,0,0,0.000942394,FALSE,0
8,pilot_7_7_fixed,-1,R,4,0,11.90452183,0,0,0,0,0,0,0,0,0,0.014081871,FALSE,0
9,pilot_7_7_fixed,-1,R,4,0,11.92201859,0,0,0,0,0,0,0,0,0,0.017525139,FALSE,0
10,pilot_7_7_fixed,-1,R,4,0,11.94014654,0,0,0,0,0,0,0,0,0,0.018124021,FALSE,0
11,pilot_7_7_fixed,-1,R,4,0,11.95579112,0,0,0,0,0,0,0,0,0,0.015646691,FALSE,0
12,pilot_7_7_fixed,-1,R,4,0,11.97276356,0,0,0,0,0,0,0,0,0,0.016965499,FALSE,0
13,pilot_7_7_fixed,-1,R,4,0,11.98874652,0,0,0,0,0,0,0,0,0,0.015985977,FALSE,0
14,pilot_7_7_fixed,-1,R,4,0,12.00797533,0,0,0,0,0,0,0,0,0,0.019229417,FALSE,0
15,pilot_7_7_fixed,-1,R,4,0,12.02190718,0,0,0,0,0,0,0,0,0,0.013934867,FALSE,0
16,pilot_7_7_fixed,-1,R,4,0,12.03853188,0,0,0,0,0,0,0,0,0,0.0166241,FALSE,0
17,pilot_7_7_fixed,-1,R,4,0,12.05531234,0,0,0,0,0,0,0,0,0,0.016778952,FALSE,0
18,pilot_7_7_fixed,-1,R,4,0,12.07181359,0,0,0,0,0,0,0,0,0,0.016506074,FALSE,0
