,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_7_4,1500,R,8,0,6.19351306,0,0,0,0,0,0,0,0,0,0.046970863,FALSE,0
3,pilot_7_4,1500,R,8,0,6.231321998,0,0,0,0,0,0,0,0,0,0.037845764,FALSE,0
4,pilot_7_4,1500,R,8,0,6.232822221,0,0,0,0,0,0,0,0,0,0.001524975,FALSE,0
5,pilot_7_4,1500,R,8,0,6.338541149,0,0,0,0,0,0,0,0,0,0.105687233,FALSE,0
6,pilot_7_4,1500,R,8,0,6.339922743,0,0,0,0,0,0,0,0,0,0.001414496,FALSE,0
7,pilot_7_4,1500,R,8,0,6.340877513,0,0,0,0,0,0,0,0,0,0.00095477,FALSE,0
8,pilot_7_4,1500,R,8,0,6.355040583,0,0,0,0,0,0,0,0,0,0.01411749,FALSE,0
9,pilot_7_4,1500,R,8,0,6.372663222,0,0,0,0,0,0,0,0,0,0.017639543,FALSE,0
10,pilot_7_4,1500,R,8,0,6.390873875,0,0,0,0,0,0,0,0,0,0.018223935,FALSE,0
11,pilot_7_4,1500,R,8,0,6.405643374,0,0,0,0,0,0,0,0,0,0.014780969,FALSE,0
12,pilot_7_4,1500,R,8,0,6.42257748,0,0,0,0,0,0,0,0,0,0.016935313,FALSE,0
13,pilot_7_4,1500,R,8,0,6.439512491,0,0,0,0,0,0,0,0,0,0.0169332,FALSE,0
14,pilot_7_4,1500,R,8,0,6.458321423,0,0,0,0,0,0,0,0,0,0.018809535,FALSE,0
15,pilot_7_4,1500,R,8,0,6.472301568,0,0,0,0,0,0,0,0,0,0.013982561,FALSE,0
16,pilot_7_4,1500,R,8,0,6.489072974,0,0,0,0,0,0,0,0,0,0.016771707,FALSE,0
17,pilot_7_4,1500,R,8,0,6.505634892,0,0,0,0,0,0,0,0,0,0.016561012,FALSE,0
18,pilot_7_4,1500,R,8,0,6.522269557,0,0,0,0,0,0,0,0,0,0.016634665,FALSE,0
19,pilot_7_4,1500,R,8,0,6.539009569,0,0,0,0,0,0,0,0,0,0.016703186,FALSE,0
20,pilot_7_4,1500,R,8,0,6.555705209,0,0,0,0,0,0,0,0,0,0.016716166,FALSE,0
21,pilot_7_4,1500,R,8,0,6.572530647,0,0,0,0,0,0,0,0,0,0.016823023,FALSE,0
22,pilot_7_4,1500,R,8,0,6.589014384,0,0,0,0,0,0,0,0,0,0.016490982,FALSE,0
23,pilot_7_4,1500,R,8,0,6.605753793,0,0,0,0,0,0,0,0,0,0.016730957,FALSE,0
24,pilot_7_4,1500,R,8,0,6.622301825,0,0,0,0,0,0,0,0,0,0.016558597,FALSE,0
25,pilot_7_4,1500,R,8,0,6.638997163,0,0,0,0,0,0,0,0,0,0.016688395,FALSE,0
26,pilot_7_4,1500,R,8,0,6.655710612,0,0,0,0,0,0,0,0,0,0.016720996,FALSE,0
27,pilot_7_4,1500,R,8,0,6.672386329,0,0,0,0,0,0,0,0,0,0.016666963,FALSE,0
28,pilot_7_4,1500,R,8,0,6.689049369,0,0,0,0,0,0,0,0,0,0.016671189,FALSE,0
