,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_3_7_fixed,1000,R,8,0,13.41131943,0,0,0,0,0,0,0,0,0,0.046605779,FALSE,0
3,pilot_3_7_fixed,1000,R,8,0,13.45032511,0,0,0,0,0,0,0,0,0,0.039028921,FALSE,0
4,pilot_3_7_fixed,1000,R,8,0,13.45192736,0,0,0,0,0,0,0,0,0,0.001630016,FALSE,0
5,pilot_3_7_fixed,1000,R,8,0,13.56024192,0,0,0,0,0,0,0,0,0,0.108295544,FALSE,0
6,pilot_3_7_fixed,1000,R,8,0,13.56155589,0,0,0,0,0,0,0,0,0,0.001332085,FALSE,0
7,pilot_3_7_fixed,1000,R,8,0,13.56251217,0,0,0,0,0,0,0,0,0,0.000958993,FALSE,0
8,pilot_3_7_fixed,1000,R,8,0,13.57653514,0,0,0,0,0,0,0,0,0,0.014010289,FALSE,0
9,pilot_3_7_fixed,1000,R,8,0,13.59400347,0,0,0,0,0,0,0,0,0,0.017478299,FALSE,0
10,pilot_3_7_fixed,1000,R,8,0,13.61199674,0,0,0,0,0,0,0,0,0,0.017989641,FALSE,0
11,pilot_3_7_fixed,1000,R,8,0,13.62770798,0,0,0,0,0,0,0,0,0,0.015713958,FALSE,0
12,pilot_3_7_fixed,1000,R,8,0,13.64465048,0,0,0,0,0,0,0,0,0,0.016941903,FALSE,0
13,pilot_3_7_fixed,1000,R,8,0,13.66073935,0,0,0,0,0,0,0,0,0,0.01609037,FALSE,0
14,pilot_3_7_fixed,1000,R,8,0,13.67993912,0,0,0,0,0,0,0,0,0,0.019200984,FALSE,0
15,pilot_3_7_fixed,1000,R,8,0,13.69392496,0,0,0,0,0,0,0,0,0,0.013985235,FALSE,0
16,pilot_3_7_fixed,1000,R,8,0,13.71063021,0,0,0,0,0,0,0,0,0,0.016703438,FALSE,0
17,pilot_3_7_fixed,1000,R,8,0,13.72727599,0,0,0,0,0,0,0,0,0,0.016646991,FALSE,0
18,pilot_3_7_fixed,1000,R,8,0,13.74386895,0,0,0,0,0,0,0,0,0,0.016592355,FALSE,0
19,pilot_3_7_fixed,1000,R,8,0,13.76057148,0,0,0,0,0,0,0,0,0,0.016705852,FALSE,0
20,pilot_3_7_fixed,1000,R,8,0,13.77719493,0,0,0,0,0,0,0,0,0,0.016623748,FALSE,0
21,pilot_3_7_fixed,1000,R,8,0,13.79389444,0,0,0,0,0,0,0,0,0,0.016695589,FALSE,0
22,pilot_3_7_fixed,1000,R,8,0,13.81067968,0,0,0,0,0,0,0,0,0,0.016785844,FALSE,0
23,pilot_3_7_fixed,1000,R,8,0,13.82725393,0,0,0,0,0,0,0,0,0,0.016578168,FALSE,0
24,pilot_3_7_fixed,1000,R,8,0,13.84388643,0,0,0,0,0,0,0,0,0,0.0166322,FALSE,0
25,pilot_3_7_fixed,1000,R,8,0,13.86056119,0,0,0,0,0,0,0,0,0,0.016675365,FALSE,0
26,pilot_3_7_fixed,1000,R,8,0,13.87724712,0,0,0,0,0,0,0,0,0,0.01668261,FALSE,0
27,pilot_3_7_fixed,1000,R,8,0,13.89386604,0,0,0,0,0,0,0,0,0,0.016620126,FALSE,0
28,pilot_3_7_fixed,1000,R,8,0,13.91058668,0,0,0,0,0,0,0,0,0,0.016721549,FALSE,0
29,pilot_3_7_fixed,1000,R,8,0,13.92717451,0,0,0,0,0,0,0,0,0,0.016589035,FALSE,0
30,pilot_3_7_fixed,1000,R,8,0,13.94388308,0,0,0,0,0,0,0,0,0,0.016704645,FALSE,0
31,pilot_3_7_fixed,1000,R,8,0,13.9605684,0,0,0,0,0,0,0,0,0,0.016686534,FALSE,0
32,pilot_3_7_fixed,1000,R,8,0,13.97726188,0,0,0,0,0,0,0,0,0,0.016691665,FALSE,0
33,pilot_3_7_fixed,1000,R,8,0,13.99389921,0,0,0,0,0,0,0,0,0,0.016637331,FALSE,0
34,pilot_3_7_fixed,1000,R,8,0,14.01057941,0,0,0,0,0,0,0,0,0,0.016683515,FALSE,0
35,pilot_3_7_fixed,1000,R,8,0,14.02751165,0,0,0,0,0.007,0.630000019,0.245000008,0,0,0.016919264,FALSE,0
36,pilot_3_7_fixed,1000,R,8,0,14.04453324,0,0,0,0,0.009,0.809999965,0.314999986,0,0,0.017021291,FALSE,0
37,pilot_3_7_fixed,1000,R,8,0,14.06142594,0,0,0,0,0.012,1.080000009,0.420000004,0,0,0.016865835,FALSE,0
38,pilot_3_7_fixed,1000,R,8,0,14.07760898,0,0,0,0,0.014,1.260000039,0.490000015,0,0,0.016222281,FALSE,0
39,pilot_3_7_fixed,1000,R,8,0,14.09433114,0,0,0,0,0.016000001,1.440000068,0.560000027,0,0,0.016722454,FALSE,0
40,pilot_3_7_fixed,1000,R,8,0,14.11099956,0,0,0,0,0.017999999,1.61999993,0.629999973,0,0,0.01666963,FALSE,0
41,pilot_3_7_fixed,1000,R,8,0,14.12725836,0,0,0,0,0.02,1.79999996,0.699999984,0,0,0.0162579,FALSE,0
42,pilot_3_7_fixed,1000,R,8,0,14.14401312,0,0,0,0,0.021,1.889999975,0.73499999,0,0,0.016754753,FALSE,0
43,pilot_3_7_fixed,1000,R,8,0,14.16061362,0,0,0,0,0.024,2.160000019,0.840000007,0,0,0.016600807,FALSE,0
44,pilot_3_7_fixed,1000,R,8,0,14.17724461,0,0,0,0,0.026000001,2.340000048,0.910000019,0,0,0.016630691,FALSE,0
45,pilot_3_7_fixed,1000,R,8,0,14.19396254,0,0,0,0,0.028999999,2.609999925,1.014999971,0,0,0.01671853,FALSE,0
46,pilot_3_7_fixed,1000,R,8,0,14.21068077,0,0,0,0,0.032000002,2.880000137,1.120000053,0,0,0.016717625,FALSE,0
47,pilot_3_7_fixed,1000,R,8,0,14.22728671,0,0,0,0,0.034000002,3.060000166,1.190000065,0,0,0.016605939,FALSE,0
48,pilot_3_7_fixed,1000,R,8,0,14.24390563,0,0,0,0,0.035,3.150000013,1.225000005,0,0,0.016618918,FALSE,0
49,pilot_3_7_fixed,1000,R,8,0,14.2606142,0,0,0,0,0.035999998,3.239999861,1.259999946,0,0,0.016709475,FALSE,0
50,pilot_3_7_fixed,1000,R,8,0,14.27730224,0,0,0,0,0.035999998,3.239999861,1.259999946,0,0,0.016677478,FALSE,0
51,pilot_3_7_fixed,1000,R,8,0,14.2939927,0,0,0,0,0.035999998,3.239999861,1.259999946,0,0,0.016669328,FALSE,0
52,pilot_3_7_fixed,1000,R,8,0,14.31059169,0,0,0.132917538,0.020934511,0.035999998,3.239999861,1.259999946,0.020934511,0.132917538,0.016614692,FALSE,0
53,pilot_3_7_fixed,1000,R,8,0,14.32722027,0,4.86E-05,0.266006529,0.041896027,0.035999998,3.239999861,1.259999946,0.020961515,0.133088992,0.016636124,FALSE,0
