,ppid,radius,direction,startingpos,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,BendVisible,setpoint
2,pilot_5_2,1500,L,8,0,12.98381666,0,0,0,0,0,0,0,0,0,0.047993707,FALSE,0
3,pilot_5_2,1500,L,8,0,13.0127271,0,0,0,0,0,0,0,0,0,0.028921917,FALSE,0
4,pilot_5_2,1500,L,8,0,13.01442021,0,0,0,0,0,0,0,0,0,0.001717252,FALSE,0
5,pilot_5_2,1500,L,8,0,13.13650961,0,0,0,0,0,0,0,0,0,0.122000054,FALSE,0
6,pilot_5_2,1500,L,8,0,13.13857068,0,0,0,0,0,0,0,0,0,0.00214981,FALSE,0
7,pilot_5_2,1500,L,8,0,13.1397464,0,0,0,0,0,0,0,0,0,0.001180252,FALSE,0
8,pilot_5_2,1500,L,8,0,13.15277989,0,0,0,0,0,0,0,0,0,0.013030166,FALSE,0
9,pilot_5_2,1500,L,8,0,13.17034904,0,0,0,0,0,0,0,0,0,0.017554668,FALSE,0
10,pilot_5_2,1500,L,8,0,13.18826443,0,0,0,0,0,0,0,0,0,0.017928666,FALSE,0
11,pilot_5_2,1500,L,8,0,13.20409219,0,0,0,0,0,0,0,0,0,0.015815984,FALSE,0
12,pilot_5_2,1500,L,8,0,13.22115362,0,0,0,0,0,0,0,0,0,0.017033063,FALSE,0
13,pilot_5_2,1500,L,8,0,13.2370994,0,0,0,0,0,0,0,0,0,0.015959667,FALSE,0
14,pilot_5_2,1500,L,8,0,13.25698168,0,0,0,0,0,0,0,0,0,0.019907928,FALSE,0
15,pilot_5_2,1500,L,8,0,13.27030766,0,0,0,0,0,0,0,0,0,0.01331059,FALSE,0
16,pilot_5_2,1500,L,8,0,13.28697669,0,0,0,0,0,0,0,0,0,0.016657556,FALSE,0
17,pilot_5_2,1500,L,8,0,13.30370608,0,0,0,0,0,0,0,0,0,0.016725473,FALSE,0
18,pilot_5_2,1500,L,8,0,13.32025678,0,0,0,0,0,0,0,0,0,0.016576659,FALSE,0
19,pilot_5_2,1500,L,8,0,13.33681956,0,0,0,0,0,0,0,0,0,0.016569112,FALSE,0
20,pilot_5_2,1500,L,8,0,13.35353567,0,0,0,0,0,0,0,0,0,0.016719134,FALSE,0
21,pilot_5_2,1500,L,8,0,13.37018689,0,0,0,0,0,0,0,0,0,0.016652122,FALSE,0
22,pilot_5_2,1500,L,8,0,13.38675872,0,0,0,0,0,0,0,0,0,0.016570018,FALSE,0
23,pilot_5_2,1500,L,8,0,13.40349989,0,0,0,0,0,0,0,0,0,0.016738755,FALSE,0
24,pilot_5_2,1500,L,8,0,13.42043817,0,0,0,0,0,0,0,0,0,0.016909001,FALSE,0
25,pilot_5_2,1500,L,8,0,13.43702056,0,0,0,0,0,0,0,0,0,0.016589336,FALSE,0
26,pilot_5_2,1500,L,8,0,13.45384142,0,0,0,0,0,0,0,0,0,0.016806672,FALSE,0
27,pilot_5_2,1500,L,8,0,13.47018203,0,0,0,0,0,0,0,0,0,0.016368077,FALSE,0
28,pilot_5_2,1500,L,8,0,13.48689543,0,0,0,0,0,0,0,0,0,0.016709475,FALSE,0
29,pilot_5_2,1500,L,8,0,13.5037507,0,0,0,0,0,0,0,0,0,0.016845611,FALSE,0
30,pilot_5_2,1500,L,8,0,13.52030955,0,0,0,0,0,0,0,0,0,0.016562773,FALSE,0
